raceId,driverId,driver_name,circuitId,cirtuit_name,race_date,time_race,conteggio
1109,855,Guanyu Zhou,11,Hungarian Grand Prix,2023-07-23,13:00:00,69
1109,857,Oscar Piastri,11,Hungarian Grand Prix,2023-07-23,13:00:00,70
1109,858,Logan Sargeant,11,Hungarian Grand Prix,2023-07-23,13:00:00,67
1110,1,Lewis Hamilton,13,Belgian Grand Prix,2023-07-30,13:00:00,44
1110,4,Fernando Alonso,13,Belgian Grand Prix,2023-07-30,13:00:00,44
1110,807,Nico Hülkenberg,13,Belgian Grand Prix,2023-07-30,13:00:00,44
1110,815,Sergio Pérez,13,Belgian Grand Prix,2023-07-30,13:00:00,44
1110,817,Daniel Ricciardo,13,Belgian Grand Prix,2023-07-30,13:00:00,44
1110,822,Valtteri Bottas,13,Belgian Grand Prix,2023-07-30,13:00:00,44
1110,825,Kevin Magnussen,13,Belgian Grand Prix,2023-07-30,13:00:00,44
1110,830,Max Verstappen,13,Belgian Grand Prix,2023-07-30,13:00:00,44
1110,832,Carlos Sainz,13,Belgian Grand Prix,2023-07-30,13:00:00,23
1110,839,Esteban Ocon,13,Belgian Grand Prix,2023-07-30,13:00:00,44
1110,840,Lance Stroll,13,Belgian Grand Prix,2023-07-30,13:00:00,44
1110,842,Pierre Gasly,13,Belgian Grand Prix,2023-07-30,13:00:00,44
1110,844,Charles Leclerc,13,Belgian Grand Prix,2023-07-30,13:00:00,44
1110,846,Lando Norris,13,Belgian Grand Prix,2023-07-30,13:00:00,44
1110,847,George Russell,13,Belgian Grand Prix,2023-07-30,13:00:00,44
1110,848,Alexander Albon,13,Belgian Grand Prix,2023-07-30,13:00:00,44
1110,852,Yuki Tsunoda,13,Belgian Grand Prix,2023-07-30,13:00:00,44
1110,855,Guanyu Zhou,13,Belgian Grand Prix,2023-07-30,13:00:00,44
1110,858,Logan Sargeant,13,Belgian Grand Prix,2023-07-30,13:00:00,44
