raceId,driverId,driver_name,circuitId,circuit_name,race_date,time_race,lap,position_lap,time_lap,statusId,status,weather_code,weather_description
1074,844,Charles Leclerc,3,Bahrain Grand Prix,2022-03-20,15:00:00,2,1,978.53,1,Finished,0.0,Clear sky
1074,844,Charles Leclerc,3,Bahrain Grand Prix,2022-03-20,15:00:00,5,1,984.71,1,Finished,0.0,Clear sky
1074,844,Charles Leclerc,3,Bahrain Grand Prix,2022-03-20,15:00:00,13,1,992.79,1,Finished,0.0,Clear sky
1074,844,Charles Leclerc,3,Bahrain Grand Prix,2022-03-20,15:00:00,18,1,976.34,1,Finished,0.0,Clear sky
1074,844,Charles Leclerc,3,Bahrain Grand Prix,2022-03-20,15:00:00,19,1,974.08,1,Finished,0.0,Clear sky
1074,844,Charles Leclerc,3,Bahrain Grand Prix,2022-03-20,15:00:00,20,1,975.62,1,Finished,0.0,Clear sky
1074,844,Charles Leclerc,3,Bahrain Grand Prix,2022-03-20,15:00:00,32,3,1163.25,1,Finished,0.0,Clear sky
1074,844,Charles Leclerc,3,Bahrain Grand Prix,2022-03-20,15:00:00,34,1,963.99,1,Finished,0.0,Clear sky
1074,844,Charles Leclerc,3,Bahrain Grand Prix,2022-03-20,15:00:00,39,1,969.39,1,Finished,0.0,Clear sky
1074,844,Charles Leclerc,3,Bahrain Grand Prix,2022-03-20,15:00:00,40,1,968.07,1,Finished,0.0,Clear sky
1074,844,Charles Leclerc,3,Bahrain Grand Prix,2022-03-20,15:00:00,43,1,973.46,1,Finished,0.0,Clear sky
1074,844,Charles Leclerc,3,Bahrain Grand Prix,2022-03-20,15:00:00,51,1,945.7,1,Finished,0.0,Clear sky
1074,844,Charles Leclerc,3,Bahrain Grand Prix,2022-03-20,15:00:00,52,1,950.27,1,Finished,0.0,Clear sky
1074,844,Charles Leclerc,3,Bahrain Grand Prix,2022-03-20,15:00:00,55,1,954.27,1,Finished,0.0,Clear sky
1074,844,Charles Leclerc,3,Bahrain Grand Prix,2022-03-20,15:00:00,57,1,963.73,1,Finished,0.0,Clear sky
1074,830,Max Verstappen,3,Bahrain Grand Prix,2022-03-20,15:00:00,1,2,1002.36,32,Fuel pressure,0.0,Clear sky
1074,830,Max Verstappen,3,Bahrain Grand Prix,2022-03-20,15:00:00,8,2,990.92,32,Fuel pressure,0.0,Clear sky
1074,830,Max Verstappen,3,Bahrain Grand Prix,2022-03-20,15:00:00,12,2,994.1,32,Fuel pressure,0.0,Clear sky
1074,830,Max Verstappen,3,Bahrain Grand Prix,2022-03-20,15:00:00,15,4,1174.09,32,Fuel pressure,0.0,Clear sky
1074,830,Max Verstappen,3,Bahrain Grand Prix,2022-03-20,15:00:00,17,2,975.87,32,Fuel pressure,0.0,Clear sky
1074,830,Max Verstappen,3,Bahrain Grand Prix,2022-03-20,15:00:00,20,2,982.57,32,Fuel pressure,0.0,Clear sky
1074,830,Max Verstappen,3,Bahrain Grand Prix,2022-03-20,15:00:00,26,2,984.76,32,Fuel pressure,0.0,Clear sky
1074,830,Max Verstappen,3,Bahrain Grand Prix,2022-03-20,15:00:00,32,4,965.27,32,Fuel pressure,0.0,Clear sky
1074,830,Max Verstappen,3,Bahrain Grand Prix,2022-03-20,15:00:00,37,2,969.62,32,Fuel pressure,0.0,Clear sky
1074,830,Max Verstappen,3,Bahrain Grand Prix,2022-03-20,15:00:00,38,2,968.98,32,Fuel pressure,0.0,Clear sky
1074,830,Max Verstappen,3,Bahrain Grand Prix,2022-03-20,15:00:00,39,2,972.55,32,Fuel pressure,0.0,Clear sky
1074,830,Max Verstappen,3,Bahrain Grand Prix,2022-03-20,15:00:00,43,2,997.87,32,Fuel pressure,0.0,Clear sky
1074,830,Max Verstappen,3,Bahrain Grand Prix,2022-03-20,15:00:00,44,3,1172.42,32,Fuel pressure,0.0,Clear sky
1074,830,Max Verstappen,3,Bahrain Grand Prix,2022-03-20,15:00:00,46,2,1299.41,32,Fuel pressure,0.0,Clear sky
1074,830,Max Verstappen,3,Bahrain Grand Prix,2022-03-20,15:00:00,50,2,1445.08,32,Fuel pressure,0.0,Clear sky
1074,830,Max Verstappen,3,Bahrain Grand Prix,2022-03-20,15:00:00,54,13,1240.94,32,Fuel pressure,0.0,Clear sky
1074,832,Carlos Sainz,3,Bahrain Grand Prix,2022-03-20,15:00:00,2,3,986.49,1,Finished,0.0,Clear sky
1074,832,Carlos Sainz,3,Bahrain Grand Prix,2022-03-20,15:00:00,6,3,995.94,1,Finished,0.0,Clear sky
1074,832,Carlos Sainz,3,Bahrain Grand Prix,2022-03-20,15:00:00,10,3,996.82,1,Finished,0.0,Clear sky
1074,832,Carlos Sainz,3,Bahrain Grand Prix,2022-03-20,15:00:00,12,3,1000.97,1,Finished,0.0,Clear sky
1074,832,Carlos Sainz,3,Bahrain Grand Prix,2022-03-20,15:00:00,15,5,1183.27,1,Finished,0.0,Clear sky
1074,832,Carlos Sainz,3,Bahrain Grand Prix,2022-03-20,15:00:00,16,3,974.77,1,Finished,0.0,Clear sky
1074,832,Carlos Sainz,3,Bahrain Grand Prix,2022-03-20,15:00:00,19,3,975.81,1,Finished,0.0,Clear sky
1074,832,Carlos Sainz,3,Bahrain Grand Prix,2022-03-20,15:00:00,25,3,982.64,1,Finished,0.0,Clear sky
1074,832,Carlos Sainz,3,Bahrain Grand Prix,2022-03-20,15:00:00,28,3,987.29,1,Finished,0.0,Clear sky
1074,832,Carlos Sainz,3,Bahrain Grand Prix,2022-03-20,15:00:00,32,1,993.86,1,Finished,0.0,Clear sky
1074,832,Carlos Sainz,3,Bahrain Grand Prix,2022-03-20,15:00:00,33,1,1019.15,1,Finished,0.0,Clear sky
1074,832,Carlos Sainz,3,Bahrain Grand Prix,2022-03-20,15:00:00,41,3,967.71,1,Finished,0.0,Clear sky
1074,832,Carlos Sainz,3,Bahrain Grand Prix,2022-03-20,15:00:00,44,2,996.99,1,Finished,0.0,Clear sky
1074,832,Carlos Sainz,3,Bahrain Grand Prix,2022-03-20,15:00:00,47,3,1329.59,1,Finished,0.0,Clear sky
1074,832,Carlos Sainz,3,Bahrain Grand Prix,2022-03-20,15:00:00,48,3,1357.97,1,Finished,0.0,Clear sky
1074,832,Carlos Sainz,3,Bahrain Grand Prix,2022-03-20,15:00:00,49,3,1447.65,1,Finished,0.0,Clear sky
1074,832,Carlos Sainz,3,Bahrain Grand Prix,2022-03-20,15:00:00,52,3,957.4,1,Finished,0.0,Clear sky
1074,832,Carlos Sainz,3,Bahrain Grand Prix,2022-03-20,15:00:00,55,2,960.75,1,Finished,0.0,Clear sky
1074,1,Lewis Hamilton,3,Bahrain Grand Prix,2022-03-20,15:00:00,1,4,1015.55,1,Finished,0.0,Clear sky
1074,1,Lewis Hamilton,3,Bahrain Grand Prix,2022-03-20,15:00:00,7,4,996.82,1,Finished,0.0,Clear sky
1074,1,Lewis Hamilton,3,Bahrain Grand Prix,2022-03-20,15:00:00,9,4,1002.74,1,Finished,0.0,Clear sky
1074,1,Lewis Hamilton,3,Bahrain Grand Prix,2022-03-20,15:00:00,10,5,1015.81,1,Finished,0.0,Clear sky
1074,1,Lewis Hamilton,3,Bahrain Grand Prix,2022-03-20,15:00:00,15,6,985.87,1,Finished,0.0,Clear sky
1074,1,Lewis Hamilton,3,Bahrain Grand Prix,2022-03-20,15:00:00,18,5,983.68,1,Finished,0.0,Clear sky
1074,1,Lewis Hamilton,3,Bahrain Grand Prix,2022-03-20,15:00:00,21,5,985.42,1,Finished,0.0,Clear sky
1074,1,Lewis Hamilton,3,Bahrain Grand Prix,2022-03-20,15:00:00,22,5,994.07,1,Finished,0.0,Clear sky
1074,1,Lewis Hamilton,3,Bahrain Grand Prix,2022-03-20,15:00:00,23,5,991.09,1,Finished,0.0,Clear sky
1074,1,Lewis Hamilton,3,Bahrain Grand Prix,2022-03-20,15:00:00,24,5,993.42,1,Finished,0.0,Clear sky
1074,1,Lewis Hamilton,3,Bahrain Grand Prix,2022-03-20,15:00:00,30,8,975.06,1,Finished,0.0,Clear sky
1074,1,Lewis Hamilton,3,Bahrain Grand Prix,2022-03-20,15:00:00,31,7,966.6,1,Finished,0.0,Clear sky
1074,1,Lewis Hamilton,3,Bahrain Grand Prix,2022-03-20,15:00:00,33,6,970.85,1,Finished,0.0,Clear sky
1074,1,Lewis Hamilton,3,Bahrain Grand Prix,2022-03-20,15:00:00,39,5,976.68,1,Finished,0.0,Clear sky
1074,1,Lewis Hamilton,3,Bahrain Grand Prix,2022-03-20,15:00:00,43,5,982.05,1,Finished,0.0,Clear sky
1074,1,Lewis Hamilton,3,Bahrain Grand Prix,2022-03-20,15:00:00,45,6,1317.41,1,Finished,0.0,Clear sky
1074,1,Lewis Hamilton,3,Bahrain Grand Prix,2022-03-20,15:00:00,54,4,963.54,1,Finished,0.0,Clear sky
1074,1,Lewis Hamilton,3,Bahrain Grand Prix,2022-03-20,15:00:00,55,4,965.66,1,Finished,0.0,Clear sky
1074,1,Lewis Hamilton,3,Bahrain Grand Prix,2022-03-20,15:00:00,57,3,969.18,1,Finished,0.0,Clear sky
1074,825,Kevin Magnussen,3,Bahrain Grand Prix,2022-03-20,15:00:00,2,5,989.93,1,Finished,0.0,Clear sky
1074,825,Kevin Magnussen,3,Bahrain Grand Prix,2022-03-20,15:00:00,6,7,1003.38,1,Finished,0.0,Clear sky
1074,825,Kevin Magnussen,3,Bahrain Grand Prix,2022-03-20,15:00:00,9,7,1007.56,1,Finished,0.0,Clear sky
1074,825,Kevin Magnussen,3,Bahrain Grand Prix,2022-03-20,15:00:00,14,6,1042.44,1,Finished,0.0,Clear sky
1074,825,Kevin Magnussen,3,Bahrain Grand Prix,2022-03-20,15:00:00,18,7,984.42,1,Finished,0.0,Clear sky
1074,825,Kevin Magnussen,3,Bahrain Grand Prix,2022-03-20,15:00:00,20,7,988.83,1,Finished,0.0,Clear sky
1074,825,Kevin Magnussen,3,Bahrain Grand Prix,2022-03-20,15:00:00,21,7,988.59,1,Finished,0.0,Clear sky
1074,825,Kevin Magnussen,3,Bahrain Grand Prix,2022-03-20,15:00:00,22,7,990.58,1,Finished,0.0,Clear sky
1074,825,Kevin Magnussen,3,Bahrain Grand Prix,2022-03-20,15:00:00,23,7,991.2,1,Finished,0.0,Clear sky
1074,825,Kevin Magnussen,3,Bahrain Grand Prix,2022-03-20,15:00:00,26,7,997.56,1,Finished,0.0,Clear sky
1074,825,Kevin Magnussen,3,Bahrain Grand Prix,2022-03-20,15:00:00,29,6,999.84,1,Finished,0.0,Clear sky
1074,825,Kevin Magnussen,3,Bahrain Grand Prix,2022-03-20,15:00:00,31,6,1002.33,1,Finished,0.0,Clear sky
1074,825,Kevin Magnussen,3,Bahrain Grand Prix,2022-03-20,15:00:00,33,7,1005.23,1,Finished,0.0,Clear sky
1074,825,Kevin Magnussen,3,Bahrain Grand Prix,2022-03-20,15:00:00,34,6,1032.56,1,Finished,0.0,Clear sky
1074,825,Kevin Magnussen,3,Bahrain Grand Prix,2022-03-20,15:00:00,40,7,979.01,1,Finished,0.0,Clear sky
1074,825,Kevin Magnussen,3,Bahrain Grand Prix,2022-03-20,15:00:00,41,7,977.26,1,Finished,0.0,Clear sky
1074,825,Kevin Magnussen,3,Bahrain Grand Prix,2022-03-20,15:00:00,43,7,981.78,1,Finished,0.0,Clear sky
1074,825,Kevin Magnussen,3,Bahrain Grand Prix,2022-03-20,15:00:00,46,7,1261.78,1,Finished,0.0,Clear sky
1074,825,Kevin Magnussen,3,Bahrain Grand Prix,2022-03-20,15:00:00,50,7,1376.3,1,Finished,0.0,Clear sky
1074,825,Kevin Magnussen,3,Bahrain Grand Prix,2022-03-20,15:00:00,51,7,973.43,1,Finished,0.0,Clear sky
1074,815,Sergio Pérez,3,Bahrain Grand Prix,2022-03-20,15:00:00,1,6,1029.93,32,Fuel pressure,0.0,Clear sky
1074,815,Sergio Pérez,3,Bahrain Grand Prix,2022-03-20,15:00:00,13,4,999.92,32,Fuel pressure,0.0,Clear sky
1074,815,Sergio Pérez,3,Bahrain Grand Prix,2022-03-20,15:00:00,20,4,975.32,32,Fuel pressure,0.0,Clear sky
1074,815,Sergio Pérez,3,Bahrain Grand Prix,2022-03-20,15:00:00,21,4,976.29,32,Fuel pressure,0.0,Clear sky
1074,815,Sergio Pérez,3,Bahrain Grand Prix,2022-03-20,15:00:00,24,4,981.55,32,Fuel pressure,0.0,Clear sky
1074,815,Sergio Pérez,3,Bahrain Grand Prix,2022-03-20,15:00:00,27,4,985.63,32,Fuel pressure,0.0,Clear sky
1074,815,Sergio Pérez,3,Bahrain Grand Prix,2022-03-20,15:00:00,30,4,988.79,32,Fuel pressure,0.0,Clear sky
1074,815,Sergio Pérez,3,Bahrain Grand Prix,2022-03-20,15:00:00,34,4,1170.56,32,Fuel pressure,0.0,Clear sky
1074,815,Sergio Pérez,3,Bahrain Grand Prix,2022-03-20,15:00:00,36,4,965.11,32,Fuel pressure,0.0,Clear sky
1074,815,Sergio Pérez,3,Bahrain Grand Prix,2022-03-20,15:00:00,39,4,969.87,32,Fuel pressure,0.0,Clear sky
1074,815,Sergio Pérez,3,Bahrain Grand Prix,2022-03-20,15:00:00,43,4,1002.28,32,Fuel pressure,0.0,Clear sky
1074,815,Sergio Pérez,3,Bahrain Grand Prix,2022-03-20,15:00:00,51,4,963.89,32,Fuel pressure,0.0,Clear sky
1074,815,Sergio Pérez,3,Bahrain Grand Prix,2022-03-20,15:00:00,52,4,960.89,32,Fuel pressure,0.0,Clear sky
1074,815,Sergio Pérez,3,Bahrain Grand Prix,2022-03-20,15:00:00,53,4,961.13,32,Fuel pressure,0.0,Clear sky
1074,815,Sergio Pérez,3,Bahrain Grand Prix,2022-03-20,15:00:00,55,3,964.36,32,Fuel pressure,0.0,Clear sky
1074,815,Sergio Pérez,3,Bahrain Grand Prix,2022-03-20,15:00:00,56,3,962.86,32,Fuel pressure,0.0,Clear sky
1074,847,George Russell,3,Bahrain Grand Prix,2022-03-20,15:00:00,3,7,997.25,1,Finished,0.0,Clear sky
1074,847,George Russell,3,Bahrain Grand Prix,2022-03-20,15:00:00,4,7,997.72,1,Finished,0.0,Clear sky
1074,847,George Russell,3,Bahrain Grand Prix,2022-03-20,15:00:00,5,6,990.41,1,Finished,0.0,Clear sky
1074,847,George Russell,3,Bahrain Grand Prix,2022-03-20,15:00:00,10,6,1002.36,1,Finished,0.0,Clear sky
1074,847,George Russell,3,Bahrain Grand Prix,2022-03-20,15:00:00,14,5,1004.09,1,Finished,0.0,Clear sky
1074,847,George Russell,3,Bahrain Grand Prix,2022-03-20,15:00:00,18,6,981.14,1,Finished,0.0,Clear sky
1074,847,George Russell,3,Bahrain Grand Prix,2022-03-20,15:00:00,22,6,985.67,1,Finished,0.0,Clear sky
1074,847,George Russell,3,Bahrain Grand Prix,2022-03-20,15:00:00,23,6,988.96,1,Finished,0.0,Clear sky
1074,847,George Russell,3,Bahrain Grand Prix,2022-03-20,15:00:00,24,6,992.86,1,Finished,0.0,Clear sky
1074,847,George Russell,3,Bahrain Grand Prix,2022-03-20,15:00:00,32,5,997.38,1,Finished,0.0,Clear sky
1074,847,George Russell,3,Bahrain Grand Prix,2022-03-20,15:00:00,34,7,1196.38,1,Finished,0.0,Clear sky
1074,847,George Russell,3,Bahrain Grand Prix,2022-03-20,15:00:00,37,6,977.53,1,Finished,0.0,Clear sky
1074,847,George Russell,3,Bahrain Grand Prix,2022-03-20,15:00:00,39,6,977.21,1,Finished,0.0,Clear sky
1074,847,George Russell,3,Bahrain Grand Prix,2022-03-20,15:00:00,43,6,987.47,1,Finished,0.0,Clear sky
1074,847,George Russell,3,Bahrain Grand Prix,2022-03-20,15:00:00,48,6,1202.09,1,Finished,0.0,Clear sky
1074,842,Pierre Gasly,3,Bahrain Grand Prix,2022-03-20,15:00:00,1,8,1042.7,131,Power Unit,0.0,Clear sky
1074,842,Pierre Gasly,3,Bahrain Grand Prix,2022-03-20,15:00:00,8,8,1006.84,131,Power Unit,0.0,Clear sky
1074,842,Pierre Gasly,3,Bahrain Grand Prix,2022-03-20,15:00:00,10,8,1009.81,131,Power Unit,0.0,Clear sky
1074,842,Pierre Gasly,3,Bahrain Grand Prix,2022-03-20,15:00:00,16,8,987.05,131,Power Unit,0.0,Clear sky
1074,842,Pierre Gasly,3,Bahrain Grand Prix,2022-03-20,15:00:00,24,8,993.63,131,Power Unit,0.0,Clear sky
1074,842,Pierre Gasly,3,Bahrain Grand Prix,2022-03-20,15:00:00,25,8,994.85,131,Power Unit,0.0,Clear sky
1074,842,Pierre Gasly,3,Bahrain Grand Prix,2022-03-20,15:00:00,29,7,996.77,131,Power Unit,0.0,Clear sky
1074,842,Pierre Gasly,3,Bahrain Grand Prix,2022-03-20,15:00:00,31,8,1008.74,131,Power Unit,0.0,Clear sky
1074,842,Pierre Gasly,3,Bahrain Grand Prix,2022-03-20,15:00:00,34,10,973.24,131,Power Unit,0.0,Clear sky
1074,842,Pierre Gasly,3,Bahrain Grand Prix,2022-03-20,15:00:00,35,9,975.4,131,Power Unit,0.0,Clear sky
1074,842,Pierre Gasly,3,Bahrain Grand Prix,2022-03-20,15:00:00,37,8,995.96,131,Power Unit,0.0,Clear sky
1074,842,Pierre Gasly,3,Bahrain Grand Prix,2022-03-20,15:00:00,38,8,982.21,131,Power Unit,0.0,Clear sky
1074,842,Pierre Gasly,3,Bahrain Grand Prix,2022-03-20,15:00:00,39,8,985.52,131,Power Unit,0.0,Clear sky
1074,842,Pierre Gasly,3,Bahrain Grand Prix,2022-03-20,15:00:00,41,8,983.01,131,Power Unit,0.0,Clear sky
1074,842,Pierre Gasly,3,Bahrain Grand Prix,2022-03-20,15:00:00,43,8,984.78,131,Power Unit,0.0,Clear sky
1074,842,Pierre Gasly,3,Bahrain Grand Prix,2022-03-20,15:00:00,44,8,987.04,131,Power Unit,0.0,Clear sky
1074,4,Fernando Alonso,3,Bahrain Grand Prix,2022-03-20,15:00:00,1,9,1051.74,1,Finished,0.0,Clear sky
1074,4,Fernando Alonso,3,Bahrain Grand Prix,2022-03-20,15:00:00,5,9,1004.65,1,Finished,0.0,Clear sky
1074,4,Fernando Alonso,3,Bahrain Grand Prix,2022-03-20,15:00:00,6,9,1006.58,1,Finished,0.0,Clear sky
1074,4,Fernando Alonso,3,Bahrain Grand Prix,2022-03-20,15:00:00,8,10,1023.71,1,Finished,0.0,Clear sky
1074,4,Fernando Alonso,3,Bahrain Grand Prix,2022-03-20,15:00:00,11,11,1042.65,1,Finished,0.0,Clear sky
1074,4,Fernando Alonso,3,Bahrain Grand Prix,2022-03-20,15:00:00,15,11,1002.56,1,Finished,0.0,Clear sky
1074,4,Fernando Alonso,3,Bahrain Grand Prix,2022-03-20,15:00:00,16,9,1005.72,1,Finished,0.0,Clear sky
1074,4,Fernando Alonso,3,Bahrain Grand Prix,2022-03-20,15:00:00,22,9,1005.04,1,Finished,0.0,Clear sky
1074,4,Fernando Alonso,3,Bahrain Grand Prix,2022-03-20,15:00:00,24,9,1004.96,1,Finished,0.0,Clear sky
1074,4,Fernando Alonso,3,Bahrain Grand Prix,2022-03-20,15:00:00,26,14,1209.22,1,Finished,0.0,Clear sky
1074,4,Fernando Alonso,3,Bahrain Grand Prix,2022-03-20,15:00:00,28,14,989.08,1,Finished,0.0,Clear sky
1074,4,Fernando Alonso,3,Bahrain Grand Prix,2022-03-20,15:00:00,30,12,986.26,1,Finished,0.0,Clear sky
1074,4,Fernando Alonso,3,Bahrain Grand Prix,2022-03-20,15:00:00,31,11,989.58,1,Finished,0.0,Clear sky
1074,4,Fernando Alonso,3,Bahrain Grand Prix,2022-03-20,15:00:00,34,11,992.08,1,Finished,0.0,Clear sky
1074,4,Fernando Alonso,3,Bahrain Grand Prix,2022-03-20,15:00:00,43,14,1173.66,1,Finished,0.0,Clear sky
1074,4,Fernando Alonso,3,Bahrain Grand Prix,2022-03-20,15:00:00,46,12,1307.14,1,Finished,0.0,Clear sky
1074,4,Fernando Alonso,3,Bahrain Grand Prix,2022-03-20,15:00:00,47,12,1114.63,1,Finished,0.0,Clear sky
1074,4,Fernando Alonso,3,Bahrain Grand Prix,2022-03-20,15:00:00,48,12,1055.74,1,Finished,0.0,Clear sky
1074,4,Fernando Alonso,3,Bahrain Grand Prix,2022-03-20,15:00:00,49,12,1139.77,1,Finished,0.0,Clear sky
1074,4,Fernando Alonso,3,Bahrain Grand Prix,2022-03-20,15:00:00,51,11,990.06,1,Finished,0.0,Clear sky
1074,4,Fernando Alonso,3,Bahrain Grand Prix,2022-03-20,15:00:00,53,11,973.96,1,Finished,0.0,Clear sky
1074,4,Fernando Alonso,3,Bahrain Grand Prix,2022-03-20,15:00:00,57,9,989.86,1,Finished,0.0,Clear sky
1074,839,Esteban Ocon,3,Bahrain Grand Prix,2022-03-20,15:00:00,1,10,1061.7,1,Finished,0.0,Clear sky
1074,839,Esteban Ocon,3,Bahrain Grand Prix,2022-03-20,15:00:00,3,10,1002.48,1,Finished,0.0,Clear sky
1074,839,Esteban Ocon,3,Bahrain Grand Prix,2022-03-20,15:00:00,4,10,1002.09,1,Finished,0.0,Clear sky
1074,839,Esteban Ocon,3,Bahrain Grand Prix,2022-03-20,15:00:00,5,10,1004.83,1,Finished,0.0,Clear sky
1074,839,Esteban Ocon,3,Bahrain Grand Prix,2022-03-20,15:00:00,8,9,1004.42,1,Finished,0.0,Clear sky
1074,839,Esteban Ocon,3,Bahrain Grand Prix,2022-03-20,15:00:00,17,11,988.2,1,Finished,0.0,Clear sky
1074,839,Esteban Ocon,3,Bahrain Grand Prix,2022-03-20,15:00:00,19,10,984.42,1,Finished,0.0,Clear sky
1074,839,Esteban Ocon,3,Bahrain Grand Prix,2022-03-20,15:00:00,22,10,993.04,1,Finished,0.0,Clear sky
1074,839,Esteban Ocon,3,Bahrain Grand Prix,2022-03-20,15:00:00,23,10,994.95,1,Finished,0.0,Clear sky
1074,839,Esteban Ocon,3,Bahrain Grand Prix,2022-03-20,15:00:00,24,10,998.86,1,Finished,0.0,Clear sky
1074,839,Esteban Ocon,3,Bahrain Grand Prix,2022-03-20,15:00:00,25,9,1002.78,1,Finished,0.0,Clear sky
1074,839,Esteban Ocon,3,Bahrain Grand Prix,2022-03-20,15:00:00,28,9,997.66,1,Finished,0.0,Clear sky
1074,839,Esteban Ocon,3,Bahrain Grand Prix,2022-03-20,15:00:00,29,9,998.77,1,Finished,0.0,Clear sky
1074,839,Esteban Ocon,3,Bahrain Grand Prix,2022-03-20,15:00:00,30,9,1026.18,1,Finished,0.0,Clear sky
1074,839,Esteban Ocon,3,Bahrain Grand Prix,2022-03-20,15:00:00,31,13,1208.24,1,Finished,0.0,Clear sky
1074,839,Esteban Ocon,3,Bahrain Grand Prix,2022-03-20,15:00:00,32,12,982.98,1,Finished,0.0,Clear sky
1074,839,Esteban Ocon,3,Bahrain Grand Prix,2022-03-20,15:00:00,33,12,981.1,1,Finished,0.0,Clear sky
1074,839,Esteban Ocon,3,Bahrain Grand Prix,2022-03-20,15:00:00,51,9,981.45,1,Finished,0.0,Clear sky
1074,848,Alexander Albon,3,Bahrain Grand Prix,2022-03-20,15:00:00,4,11,1011.26,1,Finished,0.0,Clear sky
1074,848,Alexander Albon,3,Bahrain Grand Prix,2022-03-20,15:00:00,6,12,1017.08,1,Finished,0.0,Clear sky
1074,848,Alexander Albon,3,Bahrain Grand Prix,2022-03-20,15:00:00,11,14,1025.88,1,Finished,0.0,Clear sky
1074,848,Alexander Albon,3,Bahrain Grand Prix,2022-03-20,15:00:00,13,14,1047.52,1,Finished,0.0,Clear sky
1074,848,Alexander Albon,3,Bahrain Grand Prix,2022-03-20,15:00:00,15,19,995.17,1,Finished,0.0,Clear sky
1074,848,Alexander Albon,3,Bahrain Grand Prix,2022-03-20,15:00:00,18,18,1002.25,1,Finished,0.0,Clear sky
1074,848,Alexander Albon,3,Bahrain Grand Prix,2022-03-20,15:00:00,19,16,1008.0,1,Finished,0.0,Clear sky
1074,848,Alexander Albon,3,Bahrain Grand Prix,2022-03-20,15:00:00,22,15,1008.16,1,Finished,0.0,Clear sky
1074,848,Alexander Albon,3,Bahrain Grand Prix,2022-03-20,15:00:00,24,15,1006.69,1,Finished,0.0,Clear sky
1074,848,Alexander Albon,3,Bahrain Grand Prix,2022-03-20,15:00:00,29,16,1015.05,1,Finished,0.0,Clear sky
1074,848,Alexander Albon,3,Bahrain Grand Prix,2022-03-20,15:00:00,31,16,1012.3,1,Finished,0.0,Clear sky
1074,848,Alexander Albon,3,Bahrain Grand Prix,2022-03-20,15:00:00,39,17,990.25,1,Finished,0.0,Clear sky
1074,848,Alexander Albon,3,Bahrain Grand Prix,2022-03-20,15:00:00,43,16,993.25,1,Finished,0.0,Clear sky
1074,848,Alexander Albon,3,Bahrain Grand Prix,2022-03-20,15:00:00,45,15,1281.56,1,Finished,0.0,Clear sky
1074,848,Alexander Albon,3,Bahrain Grand Prix,2022-03-20,15:00:00,50,15,973.55,1,Finished,0.0,Clear sky
1074,848,Alexander Albon,3,Bahrain Grand Prix,2022-03-20,15:00:00,52,15,977.17,1,Finished,0.0,Clear sky
1074,848,Alexander Albon,3,Bahrain Grand Prix,2022-03-20,15:00:00,55,14,988.26,1,Finished,0.0,Clear sky
1074,848,Alexander Albon,3,Bahrain Grand Prix,2022-03-20,15:00:00,57,13,1001.32,1,Finished,0.0,Clear sky
1074,852,Yuki Tsunoda,3,Bahrain Grand Prix,2022-03-20,15:00:00,1,12,1081.28,1,Finished,0.0,Clear sky
1074,852,Yuki Tsunoda,3,Bahrain Grand Prix,2022-03-20,15:00:00,3,12,1006.18,1,Finished,0.0,Clear sky
1074,852,Yuki Tsunoda,3,Bahrain Grand Prix,2022-03-20,15:00:00,5,11,1003.63,1,Finished,0.0,Clear sky
1074,852,Yuki Tsunoda,3,Bahrain Grand Prix,2022-03-20,15:00:00,6,11,1006.11,1,Finished,0.0,Clear sky
1074,852,Yuki Tsunoda,3,Bahrain Grand Prix,2022-03-20,15:00:00,9,11,1009.0,1,Finished,0.0,Clear sky
1074,852,Yuki Tsunoda,3,Bahrain Grand Prix,2022-03-20,15:00:00,10,11,1011.82,1,Finished,0.0,Clear sky
1074,852,Yuki Tsunoda,3,Bahrain Grand Prix,2022-03-20,15:00:00,17,12,999.39,1,Finished,0.0,Clear sky
1074,852,Yuki Tsunoda,3,Bahrain Grand Prix,2022-03-20,15:00:00,18,11,987.6,1,Finished,0.0,Clear sky
1074,852,Yuki Tsunoda,3,Bahrain Grand Prix,2022-03-20,15:00:00,20,11,990.69,1,Finished,0.0,Clear sky
1074,852,Yuki Tsunoda,3,Bahrain Grand Prix,2022-03-20,15:00:00,22,11,995.74,1,Finished,0.0,Clear sky
1074,852,Yuki Tsunoda,3,Bahrain Grand Prix,2022-03-20,15:00:00,25,11,1003.76,1,Finished,0.0,Clear sky
1074,852,Yuki Tsunoda,3,Bahrain Grand Prix,2022-03-20,15:00:00,30,14,1192.1,1,Finished,0.0,Clear sky
1074,852,Yuki Tsunoda,3,Bahrain Grand Prix,2022-03-20,15:00:00,31,14,987.22,1,Finished,0.0,Clear sky
1074,852,Yuki Tsunoda,3,Bahrain Grand Prix,2022-03-20,15:00:00,42,10,987.72,1,Finished,0.0,Clear sky
1074,852,Yuki Tsunoda,3,Bahrain Grand Prix,2022-03-20,15:00:00,45,12,1479.99,1,Finished,0.0,Clear sky
1074,852,Yuki Tsunoda,3,Bahrain Grand Prix,2022-03-20,15:00:00,46,11,1302.16,1,Finished,0.0,Clear sky
1074,852,Yuki Tsunoda,3,Bahrain Grand Prix,2022-03-20,15:00:00,51,10,981.66,1,Finished,0.0,Clear sky
1074,852,Yuki Tsunoda,3,Bahrain Grand Prix,2022-03-20,15:00:00,53,10,971.04,1,Finished,0.0,Clear sky
